"$RC_shield_offset [mm]","$ring2_voltage [kV]","Distance [mm]","Distance-250mm [mm]","Ez []","Distance-250mm [mm]","Ex []","Distance-250mm [mm]","Ey []"
10,0.45,571.503048,321.503048,1.58779911794592e-11,321.503048,5.74469318012496e-14,321.503048,5.3525596958568e-14
10,0.45,572.253052,322.253052,1.32366207636661e-11,322.253052,3.49740984173447e-13,322.253052,1.24901300558369e-13
10,0.45,573.003056,323.003056,1.05952503478728e-11,323.003056,6.42035036545665e-13,323.003056,1.96277004158175e-13
10,0.45,573.75306,323.75306,9.21032591422098e-12,323.75306,-7.05999912903401e-13,323.75306,1.17997898036984e-13
10,0.45,574.503064,324.503064,8.40459070382396e-12,324.503064,-5.50335412124137e-13,324.503064,1.44187398740643e-14
10,0.45,575.253068,325.253068,7.598855493427e-12,325.253068,-3.94670911344885e-13,325.253068,-8.91604182888475e-14
10,0.45,576.003072,326.003072,6.79312028302999e-12,326.003072,-2.39006410565621e-13,326.003072,-1.92739576451767e-13
10,0.45,576.753076,326.753076,5.98738507263303e-12,326.753076,-8.33419097863678e-14,326.753076,-2.96318734614679e-13
10,0.45,577.50308,327.50308,5.1145419689212e-12,327.50308,1.47009594202955e-13,327.50308,-2.50879773127371e-13
10,0.45,578.253084,328.253084,4.23168874829245e-12,328.253084,3.62288602309658e-13,328.253084,-1.78365072804457e-13
10,0.45,579.003088,329.003088,3.27032564147493e-12,329.003088,5.50061098686584e-13,329.003088,7.75345659521268e-15
10,0.45,579.753092,329.753092,3.43480753003106e-12,329.753092,6.37943681963563e-14,329.753092,1.43491990204539e-14
10,0.45,580.503096,330.503096,2.60594855599844e-12,330.503096,-1.33203028587317e-13,330.503096,-8.85908775367442e-14
10,0.45,581.2531,331.2531,2.34798443655302e-12,331.2531,-1.18607092085301e-13,331.2531,-4.15038428651089e-14
10,0.45,582.003104,332.003104,2.09002031710759e-12,332.003104,-1.04011155583284e-13,332.003104,5.58319180653005e-15
10,0.45,582.753108,332.753108,1.83174031325983e-12,332.753108,-9.29199232666625e-14,332.753108,5.82525878443143e-14
10,0.45,583.503112,333.503112,1.54437246901069e-12,333.503112,-5.4411221230857e-14,333.503112,6.420612760697e-14
10,0.45,584.253116,334.253116,1.25700462476156e-12,334.253116,-1.59025191950544e-14,334.253116,7.01596673696254e-14
10,0.45,585.00312,335.00312,9.69636780512418e-13,335.00312,2.26061828407512e-14,335.00312,7.61132071322811e-14
10,0.45,585.753124,335.753124,9.40681370622077e-13,335.753124,6.719166305686e-15,335.753124,2.12094133315786e-14
10,0.45,586.503128,336.503128,8.59112224704736e-13,336.503128,7.96728893600365e-15,336.503128,9.69678034264968e-16
10,0.45,587.253132,337.253132,7.69189568821005e-13,337.253132,1.1190612087815e-14,337.253132,-2.77589402266417e-14
10,0.45,588.003136,338.003136,6.48252746398468e-13,338.003136,7.72746223627947e-15,338.003136,-6.39664575407796e-15
10,0.45,588.75314,338.75314,5.27315923975941e-13,338.75314,4.26431238474415e-15,338.75314,1.49656487184842e-14
10,0.45,589.503144,339.503144,5.17927977751667e-13,339.503144,-2.06120597191356e-14,339.503144,7.62634798999012e-15
10,0.45,590.253148,340.253148,4.60592796859837e-13,340.253148,-2.03622089038681e-14,340.253148,2.58614970907473e-14
10,0.45,591.003152,341.003152,3.36429668741667e-13,341.003152,-2.8789013492782e-15,341.003152,-1.72314604691972e-14
10,0.45,591.753156,341.753156,3.06468537929074e-13,341.753156,-3.85351712352416e-16,341.753156,-9.14781040875331e-15
10,0.45,592.50316,342.50316,2.82476050321335e-13,342.50316,2.08861001316993e-14,342.50316,1.53377788939802e-14
10,0.45,593.253164,343.253164,2.43583711937994e-13,343.253164,1.02755618925994e-14,343.253164,1.29436486131904e-14
10,0.45,594.003168,344.003168,2.0469137355465e-13,344.003168,-3.34976346501256e-16,344.003168,1.05495183324004e-14
10,0.45,594.753172,344.753172,1.65799035171309e-13,344.753172,-1.09455145856011e-14,344.753172,8.15538805161057e-15
10,0.45,595.503176,345.503176,1.50423229257234e-13,345.503176,6.24538070042502e-15,345.503176,-4.24855607547479e-15
10,0.45,596.25318,346.25318,1.29137590043118e-13,346.25318,4.46116541407883e-15,346.25318,-6.69032436382284e-15
10,0.45,597.003184,347.003184,1.12794014593004e-13,347.003184,4.11386750701642e-15,347.003184,-9.75713730978666e-15
10,0.45,597.753188,347.753188,9.7431118919023e-14,347.753188,2.27157243688964e-16,347.753188,-3.0694658736424e-15
10,0.45,598.503192,348.503192,8.55071325358213e-14,348.503192,-1.11597233892972e-15,348.503192,-5.40386530198511e-16
10,0.45,599.253196,349.253196,7.53370085631979e-14,349.253196,-4.08460374369301e-15,349.253196,-3.98139748013148e-17
10,0.45,600.0032,350.0032,6.32933141720693e-14,350.0032,-2.03153106155766e-15,350.0032,-1.30070105711217e-15
10,0.45,600.753204,350.753204,5.12496197809416e-14,350.753204,2.1541620577534e-17,350.753204,-2.56158813942292e-15
10,0.45,601.503208,351.503208,4.82231679702784e-14,351.503208,2.9743233641839e-17,351.503208,1.1960136770014e-15
10,0.45,602.253212,352.253212,4.13033829151021e-14,352.253212,1.12378334143903e-15,352.253212,1.11050260553678e-15
10,0.45,603.003216,353.003216,3.35715993415105e-14,353.003216,1.18389738820717e-15,353.003216,5.60715858359547e-16
10,0.45,603.75322,353.75322,2.90982756970792e-14,353.75322,9.29111414152303e-16,353.75322,3.40360324413111e-17
10,0.45,604.503224,354.503224,2.5915050072229e-14,354.503224,7.99684336001892e-16,354.503224,-3.65950031754669e-16
10,0.45,605.253228,355.253228,2.27358865973484e-14,355.253228,1.13866106539689e-16,355.253228,-3.15858798952495e-16
10,0.45,606.003232,356.003232,2.00802939832415e-14,356.003232,-1.54436362233195e-17,356.003232,-5.48340730272549e-16
10,0.45,606.753236,356.753236,1.74247013691345e-14,356.753236,-1.44753378986337e-16,356.753236,-7.8082266159262e-16
10,0.45,607.50324,357.50324,1.47691087550277e-14,357.50324,-2.74063121749346e-16,357.50324,-1.01330459291267e-15
10,0.45,608.253244,358.253244,1.15661097966418e-14,358.253244,-1.57886861153409e-17,358.253244,-7.13058391146019e-16
10,0.45,609.003248,359.003248,1.04846039818856e-14,359.003248,-1.73206966769446e-18,359.003248,-4.79604744302914e-16
10,0.45,609.753252,359.753252,9.40309816712934e-15,359.753252,1.23245467799531e-17,359.753252,-2.46151097459792e-16
10,0.45,610.503256,360.503256,8.32159235237313e-15,360.503256,2.63811632275993e-17,360.503256,-1.26974506166873e-17
10,0.45,611.25326,361.25326,7.24008653761683e-15,361.25326,4.04377796752472e-17,361.25326,2.20756196226435e-16
10,0.45,612.003264,362.003264,6.15858072286063e-15,362.003264,5.44943961228937e-17,362.003264,4.5420984306954e-16
10,0.45,612.753268,362.753268,5.07707490810433e-15,362.753268,6.85510125705413e-17,362.753268,6.87663489912662e-16
10,0.45,613.503272,363.503272,4.70313324458509e-15,363.503272,2.73278018498187e-16,363.503272,-1.9910961713357e-17
10,0.45,614.253276,364.253276,3.9514097178238e-15,364.253276,1.53139575170279e-16,364.253276,9.25784305189765e-18
10,0.45,615.00328,365.00328,3.19968619106256e-15,365.00328,3.300113184238e-17,365.00328,3.84266478171501e-17
10,0.45,615.753284,365.753284,2.76496121158798e-15,365.753284,-4.52924481324047e-17,365.753284,6.90264300272192e-17
10,0.45,616.503288,366.503288,2.54515808014254e-15,366.503288,-1.03777919784584e-16,366.503288,9.58900147045262e-17
10,0.45,617.253292,367.253292,2.32535494869707e-15,367.253292,-1.62263391436768e-16,367.253292,1.22753599381835e-16
10,0.45,618.003296,368.003296,1.93682833082755e-15,368.003296,-5.17413924086961e-17,368.003296,3.7005400137934e-17
10,0.45,618.7533,368.7533,1.72399246885102e-15,368.7533,-8.00835050336838e-17,368.7533,1.19074097201688e-17
10,0.45,619.503304,369.503304,1.5111566068745e-15,369.503304,-1.08425617658669e-16,369.503304,-1.31905806975944e-17
10,0.45,620.253308,370.253308,1.29832074489797e-15,370.253308,-1.36767730283657e-16,370.253308,-3.82885711153596e-17
10,0.45,621.003312,371.003312,1.03574586172067e-15,371.003312,-6.4907756705025e-17,371.003312,-7.4542137781893e-18
10,0.45,621.753316,371.753316,8.05947717077134e-16,371.753316,-4.4682859655267e-17,371.753316,5.3597706204307e-18
10,0.45,622.50332,372.50332,7.3773515212334e-16,372.50332,-1.67303644912663e-17,372.50332,6.32435792990524e-20
10,0.45,623.253324,373.253324,6.75435300945351e-16,373.253324,-5.92536413999407e-18,373.253324,4.61812763461466e-18
10,0.45,624.003328,374.003328,6.13135449767367e-16,374.003328,4.87963621127739e-18,374.003328,9.17301168992997e-18
10,0.45,624.753332,374.753332,5.62941638355008e-16,374.753332,4.32936867889401e-17,374.753332,2.21254627206715e-17
10,0.45,625.503336,375.503336,4.86521734476068e-16,375.503336,2.87925322978781e-17,375.503336,2.4568246127879e-17
10,0.45,626.25334,376.25334,4.10101830597121e-16,376.25334,1.42913778068149e-17,376.25334,2.70110295350866e-17
10,0.45,627.003344,377.003344,3.33681926718181e-16,377.003344,-2.09776684247135e-19,377.003344,2.94538129422941e-17
10,0.45,627.753348,377.753348,2.84793808635139e-16,377.753348,-8.25122617424834e-18,377.753348,1.01684095259611e-17
10,0.45,628.503352,378.503352,2.57463452220283e-16,378.503352,-1.4978977668221e-17,378.503352,6.93132355463157e-18
10,0.45,629.253356,379.253356,2.18722146525135e-16,379.253356,-5.20886408588937e-18,379.253356,-2.27000733414053e-18
10,0.45,630.00336,380.00336,1.95568092989004e-16,380.00336,-1.10321050611853e-17,380.00336,-6.57685067525201e-18
10,0.45,630.753364,380.753364,1.62950199846724e-16,380.753364,-2.67440965666389e-18,380.753364,-1.03714104132233e-18
10,0.45,631.503368,381.503368,1.34529313134555e-16,381.503368,-2.44683557938429e-18,381.503368,3.6676022173163e-20
10,0.45,632.253372,382.253372,1.06108426422383e-16,382.253372,-2.21926150210467e-18,382.253372,1.11049308566874e-18
10,0.45,633.003376,383.003376,1.02605794600452e-16,383.003376,1.03486452923125e-18,383.003376,-3.06871385108695e-19
10,0.45,633.75338,383.75338,8.64001686926784e-17,383.75338,-2.25529670366377e-18,383.75338,-6.23826075730578e-19
10,0.45,634.503384,384.503384,7.77751529270362e-17,384.503384,-1.24139420897705e-18,384.503384,-9.17386139976447e-19
10,0.45,635.253388,385.253388,6.9150137161394e-17,385.253388,-2.27491714290326e-19,385.253388,-1.21094620422231e-18
10,0.45,636.003392,386.003392,6.05251213957512e-17,386.003392,7.8641078039647e-19,386.003392,-1.5045062684682e-18
10,0.45,636.753396,386.753396,5.1900105630109e-17,386.753396,1.80031327508319e-18,386.753396,-1.79806633271407e-18
10,0.45,637.5034,387.5034,4.32750898644662e-17,387.5034,2.81421576976999e-18,387.5034,-2.09162639695996e-18
10,0.45,638.253404,388.253404,3.65884990087144e-17,388.253404,-4.03769816903895e-19,388.253404,1.00994626472445e-18
10,0.45,639.003408,389.003408,3.25073984929598e-17,389.003408,-9.24351015189767e-19,389.003408,9.19604411123968e-19
10,0.45,639.753412,389.753412,2.87118920693215e-17,389.753412,-5.25409941296262e-19,389.753412,7.35998392231778e-19
10,0.45,640.503416,390.503416,2.49163856456828e-17,390.503416,-1.26468867402728e-19,390.503416,5.52392373339574e-19
10,0.45,641.25342,391.25342,2.11208792220444e-17,391.25342,2.72472206490777e-19,391.25342,3.68786354447384e-19
10,0.45,642.003424,392.003424,1.73253727984058e-17,392.003424,6.71413280384311e-19,392.003424,1.8518033555518e-19
10,0.45,642.753428,392.753428,1.48506630715241e-17,392.753428,7.95234981680561e-19,392.753428,6.84823354143766e-20
10,0.45,643.503432,393.503432,1.32403359333512e-17,393.503432,7.07380445434779e-19,393.503432,-3.67942109516812e-20
10,0.45,644.253436,394.253436,1.16300087951784e-17,394.253436,6.19525909189005e-19,394.253436,-1.42070757317731e-19
10,0.45,645.00344,395.00344,1.00196816570054e-17,395.00344,5.31671372943223e-19,395.00344,-2.47347303683788e-19
10,0.45,645.753444,395.753444,8.40935451883265e-18,395.753444,4.43816836697448e-19,395.753444,-3.52623850049838e-19
10,0.45,646.503448,396.503448,7.59714797629834e-18,396.503448,-3.08648742345408e-19,396.503448,1.91808357737289e-19
10,0.45,647.253452,397.253452,7.05475514351887e-18,397.253452,-4.62767730887438e-20,397.253452,-1.07980006576211e-19
10,0.45,648.003456,398.003456,6.22177625206034e-18,398.003456,-2.02471240576231e-19,398.003456,-3.21300650707238e-19
10,0.45,648.75346,398.75346,4.53273897440892e-18,398.75346,1.17985293165554e-19,398.75346,8.89459750053034e-20
10,0.45,649.503464,399.503464,4.06244833811837e-18,399.503464,5.21394908753172e-20,399.503464,4.52070000466816e-20
10,0.45,650.253468,400.253468,3.59215770182785e-18,400.253468,-1.3706311414915e-20,400.253468,1.4680250880632e-21
10,0.45,651.003472,401.003472,3.1218670655373e-18,401.003472,-7.9552113705152e-20,401.003472,-4.22709498705586e-20
10,0.45,651.753476,401.753476,2.65157642924678e-18,401.753476,-1.45397915995384e-19,401.753476,-8.60099248291769e-20
10,0.45,652.50348,402.50348,2.18128579295623e-18,402.50348,-2.11243718285621e-19,402.50348,-1.29748899787799e-19
10,0.45,653.253484,403.253484,2.17524131139029e-18,403.253484,-5.88408269850837e-20,403.253484,7.21651848778226e-20
10,0.45,654.003488,404.003488,1.9913220097352e-18,404.003488,-5.23400223272969e-20,404.003488,-3.30480592450133e-20
10,0.45,654.753492,404.753492,1.35605161116286e-18,404.753492,2.44273181144261e-20,404.753492,4.50260119733033e-21
10,0.45,655.503496,405.503496,1.235230219803e-18,405.503496,1.16732964894014e-20,405.503496,-1.25668202062773e-21
10,0.45,656.2535,406.2535,1.11684238199257e-18,406.2535,-2.49028501838557e-20,406.2535,-8.23166190526133e-22
10,0.45,657.003504,407.003504,9.84585324094345e-19,407.003504,-1.95579055811602e-20,407.003504,-1.24763078290141e-20
10,0.45,657.753508,407.753508,8.80812502126095e-19,407.753508,-4.75242970736505e-20,407.753508,-7.27364041670794e-20
10,0.45,658.503512,408.503512,6.73132365813825e-19,408.503512,-5.3234742229201e-20,408.503512,-7.15450794168259e-21
10,0.45,659.253516,409.253516,6.05274430007819e-19,409.253516,-4.22359650921467e-20,409.253516,1.33923466045965e-20
10,0.45,660.00352,410.00352,5.69851158304385e-19,410.00352,1.25047998505098e-20,410.00352,-8.47547714794529e-22
10,0.45,660.753524,410.753524,5.00914613768541e-19,410.753524,9.18861636973601e-21,410.753524,4.41335309749083e-22
10,0.45,661.503528,411.503528,4.31978069232692e-19,411.503528,5.87243288896201e-21,411.503528,1.73021833429279e-21
10,0.45,662.253532,412.253532,3.63041524696849e-19,412.253532,2.55624940818826e-21,412.253532,3.01910135883639e-21
10,0.45,663.003536,413.003536,2.94104980161e-19,413.003536,-7.59934072585734e-22,413.003536,4.30798438338009e-21
10,0.45,663.75354,413.75354,2.25168435625156e-19,413.75354,-4.07611755335949e-21,413.75354,5.59686740792371e-21
10,0.45,664.503544,414.503544,2.06974198515963e-19,414.503544,2.23971184068357e-22,414.503544,-6.73682126688146e-22
10,0.45,665.253548,415.253548,1.89267847115152e-19,415.253548,-4.26400674699581e-22,415.253548,-3.57021359248983e-21
10,0.45,666.003552,416.003552,1.7156149571434e-19,416.003552,-1.07677253346756e-21,416.003552,-6.46674505829174e-21
10,0.45,666.753556,416.753556,1.53855144313529e-19,416.753556,-1.72714439223549e-21,416.753556,-9.36327652409342e-21
10,0.45,667.50356,417.50356,1.33725187223253e-19,417.50356,-2.77112581875751e-21,417.50356,-7.30716191866286e-21
10,0.45,668.253564,418.253564,1.12725637986845e-19,418.253564,-4.0341354175332e-21,418.253564,-3.35332878355194e-21
10,0.45,669.003568,419.003568,9.10909313105843e-20,419.003568,-2.92658711126249e-21,419.003568,4.17710540834375e-22
10,0.45,669.753572,419.753572,7.77280498703049e-20,419.753572,-1.10829780267774e-21,419.753572,1.56332944066569e-21
10,0.45,670.503576,420.503576,7.0977952685526e-20,420.503576,-1.49233071882972e-22,420.503576,2.69569711042817e-21
10,0.45,671.25358,421.25358,6.42278555007466e-20,421.25358,8.09831658911867e-22,421.25358,3.82806478019073e-21
10,0.45,672.003584,422.003584,5.7849520621228e-20,422.003584,1.37314659342937e-21,422.003584,5.89778087451283e-21
10,0.45,672.753588,422.753588,4.6105611846835e-20,422.753588,1.40665415567303e-21,422.753588,-6.20308635734803e-22
10,0.45,673.503592,423.503592,4.01830673431001e-20,423.503592,2.22983976853286e-21,423.503592,-6.81658689405216e-22
10,0.45,674.253596,424.253596,3.42605228393648e-20,424.253596,3.05302538139275e-21,424.253596,-7.43008743075634e-22
10,0.45,675.0036,425.0036,2.83379783356299e-20,425.0036,3.87621099425257e-21,425.0036,-8.04358796746047e-22
10,0.45,675.753604,425.753604,2.73573132213448e-20,425.753604,2.1743127224144e-21,425.753604,-3.61851202669514e-22
10,0.45,676.503608,426.503608,2.08821087933393e-20,426.503608,-1.34411230345088e-21,426.503608,1.15482215499473e-21
10,0.45,677.253612,427.253612,1.88530303707301e-20,427.253612,-1.05874641130953e-21,427.253612,6.06401532460125e-22
10,0.45,678.003616,428.003616,1.68239519481211e-20,428.003616,-7.73380519168202e-22,428.003616,5.79809099255582e-23
10,0.45,678.75362,428.75362,1.47948735255119e-20,428.75362,-4.88014627026853e-22,428.75362,-4.90439712609048e-22
10,0.45,679.503624,429.503624,1.25937094960199e-20,429.503624,-1.29243552822206e-22,429.503624,-4.63259611322965e-22
10,0.45,680.253628,430.253628,1.05596799828692e-20,430.253628,2.9123254799871e-22,430.253628,-4.87886186453713e-22
10,0.45,681.003632,431.003632,8.5256504697186e-21,431.003632,7.11708648819594e-22,431.003632,-5.12512761584458e-22
10,0.45,681.753636,431.753636,7.58276370991758e-21,431.753636,3.53351088499081e-22,431.753636,-1.71018584863989e-22
10,0.45,682.50364,432.50364,6.79588929664739e-21,432.50364,3.11603846149716e-22,432.50364,-8.53599563645102e-23
10,0.45,683.253644,433.253644,6.00901488337714e-21,433.253644,2.69856603800349e-22,433.253644,2.98672134974345e-25
10,0.45,684.003648,434.003648,5.22214047010695e-21,434.003648,2.28109361450985e-22,434.003648,8.59573006344528e-23
10,0.45,684.753652,434.753652,4.43526605683671e-21,434.753652,1.86362119101618e-22,434.753652,1.71615929133937e-22
10,0.45,685.503656,435.503656,3.64839164356652e-21,435.503656,1.44614876752254e-22,435.503656,2.57274557633416e-22
10,0.45,686.25366,436.25366,3.40639694093964e-21,436.25366,1.66257540391972e-23,436.25366,-3.35931416911708e-23
10,0.45,687.003664,437.003664,2.66950167701639e-21,437.003664,1.14741510719056e-22,437.003664,-2.36738134772448e-23
10,0.45,687.753668,437.753668,2.42476333077531e-21,437.753668,7.00301387754492e-23,437.753668,2.94748266028235e-23
10,0.45,688.503672,438.503672,2.20868629763758e-21,438.503672,9.52472105986556e-24,438.503672,1.59194086856659e-22
10,0.45,689.253676,439.253676,1.91135656757697e-21,439.253676,-2.4764891820246e-23,439.253676,1.24671103492666e-22
10,0.45,690.00368,440.00368,1.61402683751637e-21,440.00368,-5.9054504700355e-23,440.00368,9.01481201286755e-23
10,0.45,690.753684,440.753684,1.31669710745576e-21,440.753684,-9.33441175804665e-23,440.753684,5.56251367646825e-23
10,0.45,691.503688,441.503688,9.81960873582548e-22,441.503688,5.89054921056659e-23,441.503688,-6.77190695955713e-23
10,0.45,692.253692,442.253692,1.05734052700532e-21,442.253692,1.27250659389131e-23,442.253692,-5.08328273095625e-23
10,0.45,693.003696,443.003696,8.68901451008251e-22,443.003696,1.54058130955263e-23,443.003696,-1.08746658219663e-23
10,0.45,693.7537,443.7537,7.62871454354217e-22,443.7537,1.03892699863059e-23,443.7537,-9.08414917720685e-24
10,0.45,694.503704,444.503704,6.56841457700191e-22,444.503704,5.37272687708574e-24,444.503704,-7.29363253244747e-24
10,0.45,695.253708,445.253708,5.50811461046157e-22,445.253708,3.56183767865257e-25,445.253708,-5.50311588768796e-24
10,0.45,696.003712,446.003712,4.44781464392131e-22,446.003712,-4.66035934135485e-24,446.003712,-3.71259924292857e-24
10,0.45,696.753716,446.753716,3.98425211511519e-22,446.753716,-9.93155484124173e-24,446.753716,-2.3855438802562e-24
10,0.45,697.50372,447.50372,3.59934573624897e-22,447.50372,-1.46694968938718e-23,447.50372,-2.75333414865694e-24
10,0.45,698.253724,448.253724,3.21443935738275e-22,448.253724,-1.94074389465019e-23,448.253724,-3.12112441705767e-24
10,0.45,699.003728,449.003728,2.8295329785165e-22,449.003728,-2.41453809991323e-23,449.003728,-3.48891468545845e-24
10,0.45,699.753732,449.753732,2.41824556424516e-22,449.753732,-9.04901784304764e-24,449.753732,-4.09720983621878e-24
10,0.45,700.503736,450.503736,2.17115573833917e-22,450.503736,-1.36793638603542e-23,450.503736,2.72723631962967e-24
10,0.45,701.25374,451.25374,1.9240659124332e-22,451.25374,-1.83097098776604e-23,451.25374,9.55168247547762e-24
10,0.45,702.003744,452.003744,1.39869228382046e-22,452.003744,-2.37413997065668e-23,452.003744,-5.75543324643711e-24
10,0.45,702.753748,452.753748,1.27537253374513e-22,452.753748,1.1406015945883e-23,452.753748,-8.24482330464452e-24
10,0.45,703.503752,453.503752,1.14279986013952e-22,453.503752,8.91077929672345e-24,453.503752,-6.19065275003926e-24
10,0.45,704.253756,454.253756,1.01022718653392e-22,454.253756,6.41554264756404e-24,454.253756,-4.13648219543416e-24
10,0.45,705.00376,455.00376,8.77654512928304e-23,455.00376,3.92030599840445e-24,455.00376,-2.0823116408289e-24
10,0.45,705.753764,455.753764,7.45081839322703e-23,455.753764,1.42506934924504e-24,455.753764,-2.81410862238033e-26
10,0.45,706.503768,456.503768,6.12509165717092e-23,456.503768,-1.07016729991455e-24,456.503768,2.02602946838145e-24
10,0.45,707.253772,457.253772,4.79936492111491e-23,457.253772,-3.56540394907396e-24,457.253772,4.08020002298655e-24
10,0.45,708.003776,458.003776,5.03590417199166e-23,458.003776,6.70455571822366e-25,458.003776,-2.20204412193198e-24
10,0.45,708.75378,458.75378,4.50257775934344e-23,458.75378,9.49286925758265e-26,458.75378,-3.18442893873388e-25
10,0.45,709.503784,459.503784,3.26913059772134e-23,459.503784,-1.62119439789164e-24,459.503784,-1.45091331815011e-24
10,0.45,710.253788,460.253788,2.95220637938698e-23,460.253788,-1.58523348758424e-24,460.253788,-7.54404131539305e-25
10,0.45,711.003792,461.003792,2.60903613052732e-23,461.003792,-9.58232597732934e-25,461.003792,-3.13282757943353e-25
10,0.45,711.753796,461.753796,2.27519688745962e-23,461.753796,-6.23962270294164e-25,461.753796,2.41539389681928e-25
10,0.45,712.5038,462.5038,1.94135764439189e-23,462.5038,-2.89691942855368e-25,462.5038,7.96361537307251e-25
10,0.45,713.253804,463.253804,1.60751840132419e-23,463.253804,4.45783845834026e-26,463.253804,1.35118368493253e-24
10,0.45,714.003808,464.003808,1.56025533190237e-23,464.003808,1.29725644110903e-25,464.003808,2.36093200888109e-25
10,0.45,714.753812,464.753812,1.411173572465e-23,464.753812,7.10652363927278e-25,464.753812,3.70862597974067e-25
10,0.45,715.503816,465.503816,1.04183754839969e-23,465.503816,-5.5818719494725e-25,465.503816,-1.74205191635534e-26
10,0.45,716.25382,466.25382,9.30788870662777e-24,466.25382,-3.61951734706356e-25,466.25382,1.28314602491575e-26
10,0.45,717.003824,467.003824,8.19740192925856e-24,467.003824,-1.65716274465447e-25,467.003824,4.30834396618708e-26
10,0.45,717.753828,467.753828,7.08691515188943e-24,467.753828,3.05191857754478e-26,467.753828,7.33354190745819e-26
10,0.45,718.503832,468.503832,5.97642837452022e-24,468.503832,2.26754646016356e-25,468.503832,1.03587398487295e-25
10,0.45,719.253836,469.253836,4.86594159715109e-24,469.253836,4.22990106257251e-25,469.253836,1.33839377900006e-25
10,0.45,720.00384,470.00384,4.67340423370027e-24,470.00384,-1.79788759910046e-25,470.00384,8.64225803666061e-26
10,0.45,720.753844,470.753844,4.18074655215775e-24,470.753844,-6.82098819526495e-26,470.753844,1.71391441838711e-25
10,0.45,721.503848,471.503848,3.08519188541967e-24,471.503848,3.17291399794957e-26,471.503848,-1.49436893927441e-25
10,0.45,722.253852,472.253852,2.80814610230161e-24,472.253852,5.87068581783077e-26,472.253852,-1.19811860897433e-25
10,0.45,723.003856,473.003856,2.53110031918353e-24,473.003856,8.56845763771217e-26,473.003856,-9.01868278674242e-26
10,0.45,723.75386,473.75386,2.25405453606546e-24,473.75386,1.12662294575934e-25,473.75386,-6.05617948374173e-26
10,0.45,724.503864,474.503864,1.97700875294738e-24,474.503864,1.39640012774748e-25,474.503864,-3.0936761807408e-26
10,0.45,725.253868,475.253868,1.69996296982932e-24,475.253868,1.6661773097356e-25,475.253868,-1.31172877740098e-27
10,0.45,726.003872,476.003872,1.39792462545947e-24,476.003872,-1.37205015874616e-25,476.003872,1.79463506894811e-25
10,0.45,726.753876,476.753876,1.10795204754266e-24,476.753876,-2.26790696753908e-25,476.753876,2.62162144219966e-25
10,0.45,727.50388,477.50388,1.14542796018016e-24,477.50388,-9.728188827173e-26,477.50388,1.87380938888633e-26
10,0.45,728.253884,478.253884,9.80265145868247e-25,478.253884,1.31136390620124e-27,478.253884,3.57390486775572e-26
10,0.45,729.003888,479.003888,7.35678702389048e-25,479.003888,-2.16399761200399e-27,479.003888,-5.00570875438343e-26
10,0.45,729.753892,479.753892,6.8905675759007e-25,479.753892,-4.09667844571243e-26,479.753892,1.13348229100812e-26
10,0.45,730.503896,480.503896,6.16234382374052e-25,480.503896,-3.21384078028839e-26,480.503896,1.83539646795085e-26
10,0.45,731.2539,481.2539,5.43412007158029e-25,481.2539,-2.33100311486429e-26,481.2539,2.53731064489364e-26
10,0.45,732.003904,482.003904,4.70589631942011e-25,482.003904,-1.44816544944025e-26,482.003904,3.23922482183637e-26
10,0.45,732.753908,482.753908,3.97767256725987e-25,482.753908,-5.65327784016144e-27,482.753908,3.94113899877915e-26
10,0.45,733.503912,483.503912,3.049705609132e-25,483.503912,-1.58097146762962e-26,483.503912,-6.23640569548828e-26
10,0.45,734.253916,484.253916,2.22324205432246e-25,484.253916,-1.23714697900861e-26,484.253916,-8.28587334863833e-26
10,0.45,735.00392,485.00392,2.39782293219425e-25,485.00392,1.14708794903588e-26,485.00392,9.89462943548438e-27
10,0.45,735.753924,485.753924,2.21781463296165e-25,485.753924,1.19219602439489e-26,485.753924,-1.06273459753329e-26
10,0.45,736.503928,486.503928,1.89301179259734e-25,486.503928,7.17478263595466e-27,486.503928,-6.44274394337566e-27
10,0.45,737.253932,487.253932,1.63718147639363e-25,487.253932,5.33956694527255e-27,487.253932,-4.75951401792231e-27
10,0.45,738.003936,488.003936,1.38135116018994e-25,488.003936,3.50435125459057e-27,488.003936,-3.07628409246907e-27
10,0.45,738.75394,488.75394,1.12552084398623e-25,488.75394,1.66913556390845e-27,488.75394,-1.39305416701571e-27
10,0.45,739.503944,489.503944,1.02253831622406e-25,489.503944,-1.60482756324775e-28,489.503944,-1.58821269557068e-27
10,0.45,740.253948,490.253948,9.30742706759496e-26,490.253948,-1.60073308026384e-27,490.253948,-1.71300691207362e-27
10,0.45,741.003952,491.003952,8.38947097294937e-26,491.003952,-3.04098340420279e-27,491.003952,-1.83780112857656e-27
10,0.45,741.753956,491.753956,7.38004343430622e-26,491.753956,-2.26911588164998e-27,491.753956,-3.18754280957237e-27
10,0.45,742.50396,492.50396,5.76707274657269e-26,492.50396,1.83900639948508e-27,492.50396,9.72014028887358e-29
10,0.45,743.253964,493.253964,5.90747202345412e-26,493.253964,8.74304531708807e-28,493.253964,2.35222588085379e-28
10,0.45,744.003968,494.003968,4.22727695850465e-26,494.003968,-1.32281549421486e-27,494.003968,-2.95136992826069e-27
